0,0.625,0.5,neg,0.209862218235,0.790137781765
1,0.290909090909,-0.0401515151515,pos,0.999999999616,3.83711105641e-10
2,0.444444444444,0.25,neg,0.139390532849,0.860609467151
3,0.0666666666667,0.0833333333333,pos,0.903665631208,0.0963343687924
4,0.075,0.1125,pos,0.94611024201,0.0538897579899
5,0.7,0.03125,pos,0.999460051155,0.000539948845069
6,0.347222222222,0.0694444444444,pos,0.712380551271,0.287619448729
7,0.716666666667,0.6625,pos,0.975317439994,0.0246825600057
8,0.0,0.0,neg,0.08702016709,0.91297983291
9,0.22,0.025,neg,0.0237756259663,0.976224374034
10,0.13,0.13,neg,0.249744683468,0.750255316532
11,0.575,-0.116666666667,neg,0.0400495108534,0.959950489147
12,0.454545454545,0.136363636364,pos,0.748225908795,0.251774091205
13,0.1,0.1,pos,0.98704747411,0.0129525258897
14,0.944444444444,0.0,neg,0.0657682285744,0.934231771426
15,0.415,0.3125,pos,0.837215812899,0.162784187101
16,0.0,0.0,pos,0.582878381203,0.417121618797
17,0.374603174603,-0.233333333333,neg,0.0643507313097,0.93564926869
18,0.6,0.1,pos,0.618423229109,0.381576770891
19,0.0,0.0,pos,0.678254270006,0.321745729994
20,0.24,-0.0691666666667,pos,0.99999999981,1.90452761137e-10
21,0.0,0.0,pos,0.538714945416,0.461285054584
22,0.2125,-0.09375,pos,0.940588308495,0.059411691505
23,0.2,0.390625,pos,0.768036342556,0.231963657444
24,0.473055555556,0.166111111111,pos,0.999999999998,2.31908740273e-12
25,0.119047619048,0.0928571428571,pos,0.999879101495,0.000120898505286
26,0.688888888889,0.23287037037,pos,0.941980177416,0.058019822584
27,0.55,0.25,neg,0.376112418033,0.623887581967
28,1.0,0.5,pos,0.800181974581,0.199818025419
29,0.4,0.4,pos,0.526376766506,0.473623233494
30,0.327777777778,0.177777777778,pos,0.795838953927,0.204161046073
31,0.44,0.3515625,pos,0.954425995486,0.0455740045137
32,0.533333333333,0.233333333333,pos,0.831813346329,0.168186653671
33,0.308333333333,0.195,pos,0.990611724076,0.0093882759239
34,0.175,0.125,pos,0.940453478671,0.0595465213288
35,0.0,0.0,pos,0.81914893617,0.18085106383
36,0.3,0.1875,pos,0.777857657103,0.222142342897
37,0.522222222222,0.191666666667,pos,0.971394870991,0.0286051290087
38,0.825,0.6,neg,0.264682047384,0.735317952616
39,0.23,0.165,pos,0.647745950001,0.352254049999
40,0.564691358025,0.292592592593,pos,0.980731294084,0.0192687059163
41,0.316666666667,0.15625,pos,0.555873899116,0.444126100884
42,0.1,0.125,pos,0.816251922439,0.183748077561
43,0.533333333333,0.441666666667,pos,0.987389724575,0.0126102754246
44,0.3,0.3,pos,0.967750093935,0.0322499060651
45,0.342182539683,0.0686805555556,pos,0.999999730807,2.69193021629e-07
46,0.353571428571,0.25,neg,0.249197313846,0.750802686154
47,0.36,0.3,pos,0.982883125223,0.0171168747772
